date,device_category,registered_or_guest,no_visits,no_view_item,no_add_to_cart,no_purchases,no_transactions,conversion_rate
2021-08-07,mobile,guest,21582,21575,1585,75,75,0.0034751181540172366
2021-08-07,mobile,registered,1770,1747,464,142,142,0.080225988700564965
2021-08-07,tablet,guest,214,214,18,1,1,0.0046728971962616819
2021-08-07,tablet,registered,29,29,10,2,2,0.068965517241379309
2021-08-08,,guest,19658,0,0,0,0,0.0
2021-08-08,desktop,guest,4047,4044,487,31,31,0.0076599950580677045
2021-08-08,desktop,registered,1345,1316,434,141,141,0.10483271375464684
2021-08-08,mobile,guest,22632,22620,1615,78,78,0.0034464475079533405
2021-08-08,mobile,registered,1752,1732,508,142,142,0.081050228310502279
2021-08-08,tablet,guest,240,240,30,3,3,0.0125
2021-08-08,tablet,registered,22,22,12,2,2,0.090909090909090912
2021-08-09,,guest,21336,0,0,0,0,0.0
2021-08-09,desktop,guest,7236,7229,787,34,34,0.0046987285793255945
2021-08-09,desktop,registered,2148,2128,564,151,151,0.070297951582867779
2021-08-09,mobile,guest,18367,18356,1278,72,72,0.003920074045843088
2021-08-09,mobile,registered,1597,1584,387,111,111,0.069505322479649342
2021-08-09,tablet,guest,212,212,24,0,0,0.0
2021-08-09,tablet,registered,20,19,6,3,3,0.15
2021-08-10,,guest,23761,0,0,0,0,0.0
2021-08-10,desktop,guest,8618,8615,905,43,43,0.0049895567417034114
2021-08-10,desktop,registered,2328,2318,628,169,169,0.072594501718213064
2021-08-10,mobile,guest,23484,23474,1869,96,96,0.004087889626980072
2021-08-10,mobile,registered,2101,2081,560,164,164,0.0780580675868634
2021-08-10,tablet,guest,223,223,23,1,1,0.0044843049327354259
2021-08-10,tablet,registered,20,19,6,1,1,0.05
2021-08-11,,guest,22890,0,0,0,0,0.0
2021-08-11,desktop,guest,7211,7205,668,31,31,0.0042989876577451116
2021-08-11,desktop,registered,1985,1964,525,142,142,0.071536523929471033
2021-08-11,mobile,guest,20474,20462,1368,60,60,0.0029305460584155515
2021-08-11,mobile,registered,1837,1813,495,151,151,0.082199237887860641
2021-08-11,tablet,guest,208,208,18,0,0,0.0
2021-08-11,tablet,registered,16,16,4,0,0,0.0
2021-08-12,,guest,22057,0,0,0,0,0.0
2021-08-12,desktop,guest,6633,6631,611,22,22,0.0033167495854063019
2021-08-12,desktop,registered,1840,1822,527,122,122,0.066304347826086962
2021-08-12,mobile,guest,19375,19365,1348,70,70,0.0036129032258064514
2021-08-12,mobile,registered,1582,1569,408,113,113,0.071428571428571425
2021-08-12,tablet,guest,194,193,27,0,0,0.0
2021-08-12,tablet,registered,40,40,21,4,4,0.1
2021-08-13,,guest,20260,0,0,0,0,0.0
2021-08-13,desktop,guest,6666,6660,800,38,38,0.0057005700570057008
2021-08-13,desktop,registered,1926,1915,553,155,155,0.080477673935617861
2021-08-13,mobile,guest,18974,18963,1468,65,65,0.0034257404869821859
2021-08-13,mobile,registered,1689,1667,432,105,105,0.06216696269982238
2021-08-13,tablet,guest,193,192,28,2,2,0.010362694300518135
2021-08-13,tablet,registered,27,26,9,4,4,0.14814814814814814
2021-08-14,,guest,17508,0,0,0,0,0.0
2021-08-14,desktop,guest,4220,4216,454,22,22,0.0052132701421800948
2021-08-14,desktop,registered,1237,1225,346,104,104,0.084074373484236062
2021-08-14,mobile,guest,18601,18593,1412,65,65,0.0034944357830224183
2021-08-14,mobile,registered,1582,1562,420,114,114,0.072060682680151714
2021-08-14,tablet,guest,225,224,15,3,3,0.013333333333333334
2021-08-14,tablet,registered,24,24,7,2,2,0.083333333333333329
2021-08-15,,guest,17896,0,0,0,0,0.0
2021-08-15,desktop,guest,3913,3907,438,29,29,0.0074111934577050856
2021-08-15,desktop,registered,1116,1105,312,90,90,0.080645161290322578
2021-08-15,mobile,guest,19590,19579,1515,78,78,0.0039816232771822356
2021-08-15,mobile,registered,1634,1619,428,132,132,0.080783353733170138
2021-08-15,tablet,guest,241,241,25,1,1,0.0041493775933609959
2021-08-15,tablet,registered,29,28,10,6,6,0.20689655172413793
2021-08-16,,guest,18867,0,0,0,0,0.0
2021-08-16,desktop,guest,7005,6995,771,46,46,0.0065667380442541046
2021-08-16,desktop,registered,1859,1842,462,143,143,0.076923076923076927
2021-08-16,mobile,guest,17074,17064,1248,59,59,0.0034555464448869627
2021-08-16,mobile,registered,1493,1470,354,111,111,0.074346952444742126
2021-08-16,tablet,guest,187,187,21,1,1,0.0053475935828877
2021-08-16,tablet,registered,24,24,7,0,0,0.0
2021-08-17,,guest,18818,0,0,0,0,0.0
2021-08-17,desktop,guest,7553,7549,872,48,48,0.00635509069244009
2021-08-17,desktop,registered,2062,2048,598,166,166,0.080504364694471392
2021-08-17,mobile,guest,17660,17648,1338,73,73,0.0041336353340883352
2021-08-17,mobile,registered,1617,1595,423,133,133,0.082251082251082255
2021-08-17,tablet,guest,238,238,24,2,2,0.0084033613445378148
2021-08-17,tablet,registered,21,20,8,2,2,0.095238095238095233
2021-08-18,,guest,19284,0,0,0,0,0.0
2021-08-18,desktop,guest,7199,7195,813,46,46,0.0063897763578274758
2021-08-18,desktop,registered,2104,2089,583,174,174,0.082699619771863117
2021-08-18,mobile,guest,18417,18409,1378,64,64,0.0034750502253352881
2021-08-18,mobile,registered,1475,1465,415,111,111,0.075254237288135586
2021-08-18,tablet,guest,182,182,18,0,0,0.0
2021-08-18,tablet,registered,30,30,9,0,0,0.0
2021-08-19,,guest,22256,0,0,0,0,0.0
2021-08-19,desktop,guest,7779,7772,919,55,55,0.0070703175215323308
2021-08-19,desktop,registered,2122,2108,616,198,198,0.093308199811498585
2021-08-19,mobile,guest,23380,23371,1738,83,83,0.0035500427715996576
2021-08-19,mobile,registered,1746,1728,478,141,141,0.080756013745704472
2021-08-19,tablet,guest,250,250,25,0,0,0.0
2021-08-19,tablet,registered,22,22,6,2,2,0.090909090909090912
2021-08-20,,guest,22550,0,0,0,0,0.0
2021-08-20,desktop,guest,7588,7582,929,48,48,0.0063257775434897206
2021-08-20,desktop,registered,2249,2223,657,188,188,0.083592707870164512
2021-08-20,mobile,guest,22512,22497,1740,69,69,0.0030650319829424308
2021-08-20,mobile,registered,1901,1883,531,126,126,0.066280904786954239
2021-08-20,tablet,guest,252,252,18,0,0,0.0
2021-08-20,tablet,registered,28,28,8,1,1,0.035714285714285712
2021-08-21,,guest,21625,0,0,0,0,0.0
2021-08-21,desktop,guest,4935,4932,623,45,45,0.00911854103343465
2021-08-21,desktop,registered,1481,1461,504,155,155,0.10465901417960838
2021-08-21,mobile,guest,24123,24110,1963,105,105,0.0043526924511876636
2021-08-21,mobile,registered,2128,2104,607,175,175,0.082236842105263164
2021-08-21,tablet,guest,318,318,34,1,1,0.0031446540880503146
2021-08-21,tablet,registered,30,29,7,1,1,0.033333333333333333
2021-08-22,,guest,21980,0,0,0,0,0.0
2021-08-22,desktop,guest,4397,4390,546,48,48,0.010916534000454855
2021-08-22,desktop,registered,1379,1364,418,142,142,0.10297316896301668
2021-08-22,mobile,guest,25832,25819,2083,97,97,0.0037550325178073705
2021-08-22,mobile,registered,2054,2024,539,160,160,0.077896786757546257
2021-08-22,tablet,guest,329,328,34,2,2,0.0060790273556231
2021-08-22,tablet,registered,32,32,11,2,2,0.0625
2021-08-23,,guest,24743,0,0,0,0,0.0
2021-08-23,desktop,guest,8299,8294,930,49,49,0.0059043258223882393
2021-08-23,desktop,registered,2298,2281,619,144,144,0.062663185378590072
2021-08-23,mobile,guest,25301,25287,1728,79,79,0.0031224062290028062
2021-08-23,mobile,registered,1921,1903,426,111,111,0.057782404997397188
2021-08-23,tablet,guest,325,325,43,1,1,0.0030769230769230769
2021-08-23,tablet,registered,23,23,4,0,0,0.0
2021-08-24,,guest,24678,0,0,0,0,0.0
2021-08-24,desktop,guest,8369,8365,967,39,39,0.0046600549647508663
2021-08-24,desktop,registered,2282,2262,588,157,157,0.068799298860648547
2021-08-24,mobile,guest,24740,24729,1751,87,87,0.0035165723524656425
2021-08-24,mobile,registered,1847,1828,473,142,142,0.0768814293448836
2021-08-24,tablet,guest,294,294,16,1,1,0.0034013605442176869
2021-08-24,tablet,registered,30,29,12,3,3,0.1
2021-08-25,,guest,23818,0,0,0,0,0.0
2021-08-25,desktop,guest,8305,8303,932,57,57,0.0068633353401565322
2021-08-25,desktop,registered,2172,2148,594,162,162,0.074585635359116026
2021-08-25,mobile,guest,24279,24268,1735,90,90,0.0037069072037563327
2021-08-25,mobile,registered,1909,1885,520,151,151,0.079099004714510215
2021-08-25,tablet,guest,300,300,30,1,1,0.0033333333333333335
2021-08-25,tablet,registered,39,39,13,3,3,0.076923076923076927
2021-08-26,,guest,22689,0,0,0,0,0.0
2021-08-26,desktop,guest,7865,7861,851,55,55,0.006993006993006993
2021-08-26,desktop,registered,2034,2019,617,159,159,0.078171091445427734
2021-08-26,mobile,guest,22790,22775,1716,88,88,0.0038613426941641071
2021-08-26,mobile,registered,1766,1757,457,137,137,0.077576443941109852
2021-08-26,tablet,guest,279,279,28,0,0,0.0
2021-08-26,tablet,registered,28,28,7,1,1,0.035714285714285712
2021-08-27,,guest,23190,0,0,0,0,0.0
2021-08-27,desktop,guest,7806,7791,935,59,59,0.0075582884960286962
2021-08-27,desktop,registered,2061,2055,657,187,187,0.090732654051431341
2021-08-27,mobile,guest,24337,24319,1706,88,88,0.003615893495500678
2021-08-27,mobile,registered,1864,1839,487,152,152,0.0815450643776824
2021-08-27,tablet,guest,296,296,29,1,1,0.0033783783783783786
2021-08-27,tablet,registered,26,25,6,4,4,0.15384615384615385
2021-08-28,,guest,23658,0,0,0,0,0.0
2021-08-28,desktop,guest,5606,5598,726,39,39,0.006956831965750981
2021-08-28,desktop,registered,1679,1666,543,181,181,0.10780226325193568
2021-08-28,mobile,guest,28500,28480,2452,121,121,0.0042456140350877192
2021-08-28,mobile,registered,2329,2302,669,186,186,0.0798626019750966
2021-08-28,tablet,guest,323,325,38,3,3,0.0092879256965944269
2021-08-28,tablet,registered,32,31,15,3,3,0.09375
2021-08-29,,guest,23890,0,0,0,0,0.0
2021-08-29,desktop,guest,4889,4884,590,35,35,0.007158928206177132
2021-08-29,desktop,registered,1508,1486,520,195,195,0.12931034482758622
2021-08-29,mobile,guest,29786,29772,2509,108,108,0.0036258645001007186
2021-08-29,mobile,registered,2208,2187,645,183,183,0.082880434782608689
2021-08-29,tablet,guest,333,333,44,3,3,0.0090090090090090089
2021-08-29,tablet,registered,38,38,18,3,3,0.078947368421052627
2021-08-30,,guest,25876,0,0,0,0,0.0
2021-08-30,desktop,guest,6256,6248,753,56,56,0.0089514066496163679
2021-08-30,desktop,registered,1898,1881,581,180,180,0.094836670179135926
2021-08-30,mobile,guest,28488,28473,2504,109,109,0.0038261724234765516
2021-08-30,mobile,registered,2406,2375,742,230,230,0.095594347464671658
2021-08-30,tablet,guest,323,323,34,2,2,0.0061919504643962852
2021-08-30,tablet,registered,44,44,9,2,2,0.045454545454545456
2021-08-31,,guest,23661,0,0,0,0,0.0
2021-08-31,desktop,guest,8546,8536,1033,81,81,0.0094781184179733215
2021-08-31,desktop,registered,2605,2569,782,267,267,0.10249520153550863
2021-08-31,mobile,guest,24758,24741,1830,121,121,0.00488730915259714
2021-08-31,mobile,registered,1994,1958,541,175,175,0.087763289869608824
2021-08-31,tablet,guest,290,290,30,0,0,0.0
2021-08-31,tablet,registered,42,41,14,4,4,0.095238095238095233
2021-09-01,,guest,24116,0,0,0,0,0.0
2021-09-01,desktop,guest,7818,7811,825,57,57,0.0072908672294704525
2021-09-01,desktop,registered,2196,2171,631,190,190,0.086520947176684876
2021-09-01,mobile,guest,27413,27400,1838,99,99,0.0036114252362018022
2021-09-01,mobile,registered,1818,1799,460,142,142,0.0781078107810781
2021-09-01,tablet,guest,288,288,20,0,0,0.0
2021-09-01,tablet,registered,35,35,13,4,4,0.11428571428571428
2021-09-02,,guest,24552,0,0,0,0,0.0
2021-09-02,desktop,guest,8176,8174,961,61,61,0.0074608610567514673
2021-09-02,desktop,registered,2248,2232,714,205,205,0.091192170818505336
2021-09-02,mobile,guest,27793,27776,1955,104,104,0.0037419494117223763
2021-09-02,mobile,registered,1941,1922,509,131,131,0.0674909840288511
2021-09-02,tablet,guest,298,298,26,1,1,0.0033557046979865771
2021-09-02,tablet,registered,30,29,7,3,3,0.1
2021-09-03,,guest,23442,0,0,0,0,0.0
2021-09-03,desktop,guest,8822,8816,1038,63,63,0.0071412378145545227
2021-09-03,desktop,registered,2250,2240,677,193,193,0.085777777777777772
2021-09-03,mobile,guest,26368,26359,1813,85,85,0.0032236043689320387
2021-09-03,mobile,registered,2062,2037,514,148,148,0.071774975751697376
2021-09-03,tablet,guest,308,308,25,3,3,0.00974025974025974
2021-09-03,tablet,registered,31,31,10,1,1,0.032258064516129031
2021-09-04,,guest,22951,0,0,0,0,0.0
2021-09-04,desktop,guest,5390,5385,651,48,48,0.008905380333951763
2021-09-04,desktop,registered,1503,1493,481,150,150,0.0998003992015968
2021-09-04,mobile,guest,27829,27818,2076,90,90,0.0032340364368105214
2021-09-04,mobile,registered,2096,2078,585,170,170,0.08110687022900763
2021-09-04,tablet,guest,353,353,35,1,1,0.0028328611898017
2021-09-04,tablet,registered,43,43,16,5,5,0.11627906976744186
2021-09-05,,guest,23995,0,0,0,0,0.0
2021-09-05,desktop,guest,5067,5062,637,39,39,0.0076968620485494375
2021-09-05,desktop,registered,1489,1479,474,146,146,0.098052384150436531
2021-09-05,mobile,guest,31451,31435,2272,117,117,0.0037200724937203906
2021-09-05,mobile,registered,2157,2132,585,178,178,0.082522021325915629
2021-09-05,tablet,guest,347,347,36,3,3,0.0086455331412103754
2021-09-05,tablet,registered,39,39,15,4,4,0.10256410256410256
2021-09-06,,guest,24947,0,0,0,0,0.0
2021-09-06,desktop,guest,9235,9224,1085,79,79,0.0085544125609095835
2021-09-06,desktop,registered,2587,2571,752,233,233,0.090065713181291071
2021-09-06,mobile,guest,28054,28038,1845,86,86,0.0030655165038853639
2021-09-06,mobile,registered,1883,1860,457,152,152,0.0807222517259692
2021-09-06,tablet,guest,301,301,18,0,0,0.0
2021-09-06,tablet,registered,22,22,5,3,3,0.13636363636363635
2021-09-07,,guest,24233,0,0,0,0,0.0
2021-09-07,desktop,guest,9734,9727,1019,46,46,0.0047257037189233613
2021-09-07,desktop,registered,2480,2463,737,217,217,0.0875
2021-09-07,mobile,guest,28230,28214,1708,95,95,0.0033652143110166491
2021-09-07,mobile,registered,2006,1991,462,115,115,0.057328015952143568
2021-09-07,tablet,guest,279,279,26,0,0,0.0
2021-09-07,tablet,registered,14,14,4,1,1,0.071428571428571425
2021-09-08,,guest,24558,0,0,0,0,0.0
2021-09-08,desktop,guest,9649,9638,1057,63,63,0.0065291740076691886
2021-09-08,desktop,registered,2507,2488,699,191,191,0.076186677303550054
2021-09-08,mobile,guest,28561,28547,1823,86,86,0.0030110990511536713
2021-09-08,mobile,registered,1910,1882,469,145,145,0.075916230366492143
2021-09-08,tablet,guest,291,291,23,1,1,0.0034364261168384879
2021-09-08,tablet,registered,24,24,2,0,0,0.0
2021-09-09,,guest,24487,0,0,0,0,0.0
2021-09-09,desktop,guest,9531,9518,993,67,67,0.0070296925821005142
2021-09-09,desktop,registered,2467,2451,706,206,206,0.083502229428455615
2021-09-09,mobile,guest,29836,29822,1787,90,90,0.0030164901461321894
2021-09-09,mobile,registered,1855,1847,444,135,135,0.07277628032345014
2021-09-09,tablet,guest,285,285,18,2,2,0.0070175438596491229
2021-09-09,tablet,registered,21,21,8,0,0,0.0
2021-09-10,,guest,24115,0,0,0,0,0.0
2021-09-10,desktop,guest,9351,9343,984,65,65,0.0069511282215805794
2021-09-10,desktop,registered,2320,2307,617,162,162,0.069827586206896552
2021-09-10,mobile,guest,29978,29964,1710,92,92,0.003068917205951031
2021-09-10,mobile,registered,1814,1795,387,116,116,0.0639470782800441
2021-09-10,tablet,guest,319,319,24,1,1,0.003134796238244514
2021-09-10,tablet,registered,26,26,11,1,1,0.038461538461538464
2021-09-11,,guest,23305,0,0,0,0,0.0
2021-09-11,desktop,guest,5893,5888,604,41,41,0.0069574070931613776
2021-09-11,desktop,registered,1501,1498,482,152,152,0.10126582278481013
2021-09-11,mobile,guest,34093,34081,2089,97,97,0.0028451588302584106
2021-09-11,mobile,registered,2063,2045,509,135,135,0.065438681531749879
2021-09-11,tablet,guest,395,395,36,1,1,0.0025316455696202532
2021-09-11,tablet,registered,32,32,8,1,1,0.03125
2021-09-12,,guest,23908,0,0,0,0,0.0
2021-09-12,desktop,guest,5362,5360,613,47,47,0.00876538604998135
2021-09-12,desktop,registered,1486,1470,450,178,178,0.11978465679676985
2021-09-12,mobile,guest,36973,36959,2384,124,124,0.0033537987179833931
2021-09-12,mobile,registered,2170,2154,565,179,179,0.082488479262672817
2021-09-12,tablet,guest,353,353,17,1,1,0.0028328611898017
2021-09-12,tablet,registered,29,28,5,2,2,0.068965517241379309
2021-09-13,,guest,23572,0,0,0,0,0.0
2021-09-13,desktop,guest,10428,10413,1124,61,61,0.00584963559647104
2021-09-13,desktop,registered,2634,2611,728,217,217,0.082384206529992413
2021-09-13,mobile,guest,33630,33618,2104,105,105,0.0031222123104371097
2021-09-13,mobile,registered,2041,2025,491,142,142,0.069573738363547286
2021-09-13,tablet,guest,292,292,14,0,0,0.0
2021-09-13,tablet,registered,25,26,7,4,4,0.16
2021-09-14,,guest,23731,0,0,0,0,0.0
2021-09-14,desktop,guest,9949,9940,1086,61,61,0.0061312694743190267
2021-09-14,desktop,registered,2523,2498,686,164,164,0.065001981767736819
2021-09-14,mobile,guest,36191,36182,2042,82,82,0.0022657566798375286
2021-09-14,mobile,registered,1991,1967,493,122,123,0.061778001004520341
2021-09-14,tablet,guest,304,304,18,0,0,0.0
2021-09-14,tablet,registered,23,23,5,2,2,0.086956521739130432
2021-09-15,,guest,21322,0,0,0,0,0.0
2021-09-15,desktop,guest,9032,9030,851,58,58,0.0064216120460584584
2021-09-15,desktop,registered,2279,2267,584,196,196,0.086002632733655118
2021-09-15,mobile,guest,28675,28662,1869,88,88,0.0030688753269398432
2021-09-15,mobile,registered,1793,1774,471,153,154,0.085889570552147243
2021-09-15,tablet,guest,280,280,19,1,1,0.0035714285714285713
2021-09-15,tablet,registered,27,27,12,1,1,0.037037037037037035
2021-09-16,,guest,20736,0,0,0,0,0.0
2021-09-16,desktop,guest,8603,8596,958,51,51,0.0059281645937463677
2021-09-16,desktop,registered,2254,2241,666,186,186,0.082519964507542148
2021-09-16,mobile,guest,31183,31168,1974,97,97,0.00311066927492544
2021-09-16,mobile,registered,1937,1920,544,176,176,0.090862157976251939
2021-09-16,tablet,guest,250,250,16,0,0,0.0
2021-09-16,tablet,registered,26,26,10,2,2,0.076923076923076927
2021-09-17,,guest,20539,0,0,0,0,0.0
2021-09-17,desktop,guest,8720,8714,1029,51,51,0.0058486238532110095
2021-09-17,desktop,registered,2258,2241,674,205,205,0.090788308237378212
2021-09-17,mobile,guest,32496,32485,2254,115,115,0.0035388970950270804
2021-09-17,mobile,registered,1989,1966,523,143,143,0.0718954248366013
2021-09-17,tablet,guest,300,300,23,2,2,0.0066666666666666671
2021-09-17,tablet,registered,22,22,7,2,2,0.090909090909090912
2021-09-18,,guest,18779,0,0,0,0,0.0
2021-09-18,desktop,guest,5835,5829,680,41,41,0.0070265638389031704
2021-09-18,desktop,registered,1566,1563,546,143,143,0.0913154533844189
2021-09-18,mobile,guest,33152,33134,2634,103,103,0.0031069015444015443
2021-09-18,mobile,registered,2367,2352,726,150,150,0.063371356147021551
2021-09-18,tablet,guest,295,295,21,2,2,0.0067796610169491523
2021-09-18,tablet,registered,33,33,11,0,0,0.0
2021-09-19,,guest,18633,0,0,0,0,0.0
2021-09-19,desktop,guest,4847,4841,599,48,48,0.0099030328037961624
2021-09-19,desktop,registered,1649,1634,557,138,138,0.083687083080654937
2021-09-19,mobile,guest,33564,33554,2320,89,89,0.0026516505780002381
2021-09-19,mobile,registered,2229,2209,658,162,162,0.072678331090174964
2021-09-19,tablet,guest,304,304,27,0,0,0.0
2021-09-19,tablet,registered,24,23,6,2,2,0.083333333333333329
2021-09-20,,guest,20748,0,0,0,0,0.0
2021-09-20,desktop,guest,9027,9015,1089,87,87,0.0096377534064473244
2021-09-20,desktop,registered,2489,2482,706,198,198,0.0795500200883889
2021-09-20,mobile,guest,31668,31660,2202,99,99,0.0031261841606669192
2021-09-20,mobile,registered,2048,2024,558,166,166,0.0810546875
2021-09-20,tablet,guest,256,256,15,0,0,0.0
2021-09-20,tablet,registered,17,17,3,1,1,0.058823529411764705
2021-09-21,,guest,21685,0,0,0,0,0.0
2021-09-21,desktop,guest,9404,9397,1222,78,78,0.00829434283283709
2021-09-21,desktop,registered,2559,2547,782,212,212,0.08284486127393513
2021-09-21,mobile,guest,32356,32347,2190,97,97,0.0029978983805167511
2021-09-21,mobile,registered,2120,2105,598,141,141,0.06650943396226415
